index,millisecond,x,y,z,yaw
1.73736e+09,1737360166825880675,1.71876,0.999522,0,2.47158
1.73736e+09,1737360166926292158,1.71876,0.999522,0,2.47158
1.73736e+09,1737360167025899555,1.67893,1.00062,0,2.54278
1.73736e+09,1737360167125884410,1.66828,1.01046,0,2.69388
1.73736e+09,1737360167225888329,1.62208,1.01543,0,2.81991
1.73736e+09,1737360167325894122,1.62713,1.01576,0,2.79361
1.73736e+09,1737360167425891946,1.63076,1.01995,0,2.87387
1.73736e+09,1737360167525890500,1.58907,1.0246,0,2.94547
1.73736e+09,1737360167625888116,1.58907,1.0246,0,2.94547
1.73736e+09,1737360167725893909,1.57732,1.03004,0,3.0961
1.73736e+09,1737360167825896004,1.58546,1.03541,0,3.12387
1.73736e+09,1737360167925909246,1.58546,1.03541,0,3.12387
1.73736e+09,1737360168025882955,1.54019,1.04137,0,-3.07206
1.73736e+09,1737360168125937551,1.53132,1.0431,0,-2.97875
1.73736e+09,1737360168225884592,1.53097,1.04612,0,-2.95238
1.73736e+09,1737360168325887415,1.52644,1.04654,0,-2.95224
1.73736e+09,1737360168425895656,1.48565,1.04846,0,-2.9484
1.73736e+09,1737360168525882594,1.48975,0.998824,0,-2.95731
1.73736e+09,1737360168625892553,1.48975,0.998824,0,-2.95731
1.73736e+09,1737360168725882825,1.49418,0.9998,0,-2.96014
1.73736e+09,1737360168825907576,1.41312,0.997272,0,-2.94277
1.73736e+09,1737360168925887066,1.41312,0.997272,0,-2.94277
1.73736e+09,1737360169025889837,1.38837,0.99787,0,-2.96962
1.73736e+09,1737360169125894484,1.37253,0.994752,0,-3.00111
1.73736e+09,1737360169225888505,1.32268,0.994243,0,-3.03043
1.73736e+09,1737360169325890859,1.32483,0.994144,0,-3.03339
1.73736e+09,1737360169425885713,1.30974,0.991285,0,-3.09485
1.73736e+09,1737360169525890099,1.29065,0.986295,0,3.11731
1.73736e+09,1737360169625898651,1.29065,0.986295,0,3.11731
1.73736e+09,1737360169725894599,1.24654,0.979544,0,3.0267
1.73736e+09,1737360169825889662,1.22907,0.974037,0,2.84851
1.73736e+09,1737360169925935299,1.22907,0.974037,0,2.84851
1.73736e+09,1737360170025881089,1.23807,0.967564,0,2.7946
1.73736e+09,1737360170125892818,1.21103,1.02672,0,2.57917
1.73736e+09,1737360170225889963,1.17401,1.01117,0,2.54393
1.73736e+09,1737360170325954246,1.17741,1.01047,0,2.56711
1.73736e+09,1737360170425882952,1.17805,1.00734,0,2.54847
1.73736e+09,1737360170525890618,1.17855,1.0486,0,2.46706
1.73736e+09,1737360170625892243,1.17855,1.0486,0,2.46706
1.73736e+09,1737360170725894128,1.1198,1.05335,0,2.43031
1.73736e+09,1737360170825886013,1.11809,1.05124,0,2.43359
1.73736e+09,1737360170925888262,1.11809,1.05124,0,2.43359
1.73736e+09,1737360171025936502,1.12507,1.04519,0,2.43377
1.73736e+09,1737360171125896823,1.06225,1.10947,0,2.51003
1.73736e+09,1737360171225896936,1.06469,1.10928,0,2.55549
1.73736e+09,1737360171325892519,1.06815,1.10708,0,2.54865
1.73736e+09,1737360171425891851,1.02561,1.10376,0,2.55362
1.73736e+09,1737360171525894672,1.0312,1.15351,0,2.59677
1.73736e+09,1737360171625899109,1.0312,1.15351,0,2.59677
1.73736e+09,1737360171725939224,0.967564,1.16317,0,2.65278
1.73736e+09,1737360171826016475,0.976856,1.15918,0,2.66224
1.73736e+09,1737360171926298940,0.976856,1.15918,0,2.66224
1.73736e+09,1737360172025892323,0.984529,1.15776,0,2.68798
1.73736e+09,1737360172125897332,0.931883,1.16258,0,2.79026
1.73736e+09,1737360172225889892,0.939234,1.16211,0,2.78649
1.73736e+09,1737360172325904224,0.939589,1.16211,0,2.78214
1.73736e+09,1737360172425892097,0.941401,1.16167,0,2.76544
1.73736e+09,1737360172525891376,0.94123,1.16158,0,2.76452
1.73736e+09,1737360172625884458,0.94123,1.16158,0,2.76452
1.73736e+09,1737360172725908478,0.942081,1.16138,0,2.76327
1.73736e+09,1737360172825885777,0.94116,1.16147,0,2.7651
1.73736e+09,1737360172925882505,0.94116,1.16147,0,2.7651
1.73736e+09,1737360173025899441,0.941187,1.16162,0,2.76479
1.73736e+09,1737360173125899345,0.941238,1.16158,0,2.76443
1.73736e+09,1737360173225887634,0.941318,1.16151,0,2.76413
1.73736e+09,1737360173325910246,0.941305,1.16152,0,2.76418
1.73736e+09,1737360173425903119,0.941222,1.16159,0,2.7636
1.73736e+09,1737360173525913283,0.94122,1.16156,0,2.76473
1.73736e+09,1737360173625908395,0.94122,1.16156,0,2.76473
1.73736e+09,1737360173725890017,0.94135,1.16176,0,2.76538
1.73736e+09,1737360173825884088,0.941231,1.16156,0,2.76483
1.73736e+09,1737360173925883523,0.941231,1.16156,0,2.76483
1.73736e+09,1737360174025896968,0.941285,1.1615,0,2.76397
1.73736e+09,1737360174125953540,0.941231,1.16158,0,2.76453
1.73736e+09,1737360174225882035,0.941223,1.16148,0,2.76593
1.73736e+09,1737360174325889282,0.941225,1.1615,0,2.76557
1.73736e+09,1737360174425846945,0.941192,1.16169,0,2.76379
1.73736e+09,1737360174525927006,0.941332,1.16156,0,2.76419
1.73736e+09,1737360174626250617,0.941332,1.16156,0,2.76419
1.73736e+09,1737360174726359325,0.941295,1.16157,0,2.76415
1.73736e+09,1737360174825960780,0.941241,1.16161,0,2.76475
1.73736e+09,1737360174925958079,0.941241,1.16161,0,2.76475
1.73736e+09,1737360175025888657,0.941029,1.16154,0,2.76543
1.73736e+09,1737360175125835693,0.941517,1.16153,0,2.76359
1.73736e+09,1737360175226602857,0.941362,1.1613,0,2.76446
1.73736e+09,1737360175325894302,0.941336,1.16136,0,2.76446
1.73736e+09,1737360175425930612,0.941294,1.16161,0,2.76395
1.73736e+09,1737360175525929994,0.941188,1.16159,0,2.76467
1.73736e+09,1737360175625894322,0.941188,1.16159,0,2.76467
1.73736e+09,1737360175725895006,0.941381,1.16157,0,2.76446
1.73736e+09,1737360175825887513,0.941186,1.16156,0,2.76461
1.73736e+09,1737360175925887519,0.941186,1.16156,0,2.76461
1.73736e+09,1737360176025891797,0.941244,1.16158,0,2.76439
1.73736e+09,1737360176125891022,0.941383,1.16142,0,2.76279
1.73736e+09,1737360176225921185,0.941014,1.16159,0,2.76517
1.73736e+09,1737360176326418237,0.941075,1.16158,0,2.76497
1.73736e+09,1737360176425937396,0.941253,1.16157,0,2.76479
1.73736e+09,1737360176525880161,0.941322,1.16157,0,2.7643
1.73736e+09,1737360176625884646,0.941322,1.16157,0,2.7643
1.73736e+09,1737360176725892101,0.941035,1.16175,0,2.76446
1.73736e+09,1737360176825885388,0.94145,1.16156,0,2.76429
1.73736e+09,1737360176925889665,0.94145,1.16156,0,2.76429
1.73736e+09,1737360177025986445,0.941149,1.16159,0,2.76482
1.73736e+09,1737360177125922177,0.941239,1.16156,0,2.7644
1.73736e+09,1737360177225887078,0.941148,1.16181,0,2.76592
1.73736e+09,1737360177325914115,0.941163,1.16177,0,2.76566
1.73736e+09,1737360177425895006,0.941201,1.16142,0,2.76386
1.73736e+09,1737360177525881156,0.941235,1.16155,0,2.76453
1.73736e+09,1737360177625886787,0.941235,1.16155,0,2.76453
1.73736e+09,1737360177725887574,0.941227,1.16167,0,2.76446
1.73736e+09,1737360177825978467,0.940941,1.16175,0,2.76509
1.73736e+09,1737360177925909356,0.940941,1.16175,0,2.76509
1.73736e+09,1737360178025891809,0.941173,1.1615,0,2.76487
1.73736e+09,1737360178125887855,0.941415,1.16138,0,2.76304
1.73736e+09,1737360178225882860,0.941127,1.16152,0,2.76446
1.73736e+09,1737360178325895105,0.941151,1.16153,0,2.76446
1.73736e+09,1737360178425884901,0.9415,1.16172,0,2.76446
1.73736e+09,1737360178525889021,0.941206,1.16156,0,2.7645
1.73736e+09,1737360178625965903,0.941206,1.16156,0,2.7645
1.73736e+09,1737360178725897573,0.941206,1.16151,0,2.7636
1.73736e+09,1737360178825889817,0.941203,1.16173,0,2.76476
1.73736e+09,1737360178926266395,0.941203,1.16173,0,2.76476
1.73736e+09,1737360179025896337,0.941159,1.16155,0,2.76421
1.73736e+09,1737360179125928530,0.941231,1.16156,0,2.76446
1.73736e+09,1737360179225970566,0.941415,1.16169,0,2.76531
1.73736e+09,1737360179325885100,0.941369,1.16166,0,2.76509
1.73736e+09,1737360179425883281,0.9413,1.1615,0,2.76406
1.73736e+09,1737360179525887973,0.94122,1.16157,0,2.76457
1.73736e+09,1737360179625888081,0.94122,1.16157,0,2.76457
1.73736e+09,1737360179725890742,0.941524,1.16154,0,2.76337
1.73736e+09,1737360179825910903,0.941337,1.16174,0,2.76518
1.73736e+09,1737360179925896167,0.941337,1.16174,0,2.76518
1.73736e+09,1737360180025885389,0.941039,1.16161,0,2.76491
1.73736e+09,1737360180125882528,0.941879,1.1616,0,2.76307
1.73736e+09,1737360180225894407,0.941404,1.16159,0,2.76362
1.73736e+09,1737360180325896807,0.941355,1.16158,0,2.76385
1.73736e+09,1737360180425896498,0.941148,1.16154,0,2.76464
1.73736e+09,1737360180525883585,0.941318,1.16159,0,2.76446
1.73736e+09,1737360180625928590,0.941318,1.16159,0,2.76446
1.73736e+09,1737360180725885102,0.941034,1.16139,0,2.76379
1.73736e+09,1737360180825886096,0.941217,1.16151,0,2.76394
1.73736e+09,1737360180925882453,0.941217,1.16151,0,2.76394
1.73736e+09,1737360181025901364,0.941257,1.16157,0,2.76446
1.73736e+09,1737360181125884387,0.941222,1.1617,0,2.76533
1.73736e+09,1737360181225844232,0.941187,1.1616,0,2.76492
1.73736e+09,1737360181325884497,0.941193,1.1616,0,2.76486
1.73736e+09,1737360181425883146,0.941478,1.16153,0,2.76398
1.73736e+09,1737360181525889243,0.941288,1.16156,0,2.76446
1.73736e+09,1737360181625881589,0.941288,1.16156,0,2.76446
1.73736e+09,1737360181725888363,0.941042,1.16144,0,2.76446
1.73736e+09,1737360181825894512,0.941278,1.16164,0,2.76446
1.73736e+09,1737360181925884567,0.941278,1.16164,0,2.76446
1.73736e+09,1737360182025888945,0.941254,1.1616,0,2.76439
1.73736e+09,1737360182125896708,0.941223,1.16157,0,2.76446
1.73736e+09,1737360182225899731,0.941114,1.16136,0,2.7638
1.73736e+09,1737360182325888483,0.941134,1.16139,0,2.76391
1.73736e+09,1737360182425889319,0.941358,1.1616,0,2.76446
1.73736e+09,1737360182525890103,0.941228,1.16157,0,2.76448
1.73736e+09,1737360182625892293,0.941228,1.16157,0,2.76448
1.73736e+09,1737360182725897399,0.940535,1.16172,0,2.76446
1.73736e+09,1737360182825925527,0.941214,1.16141,0,2.76365
1.73736e+09,1737360182925881726,0.941214,1.16141,0,2.76365
1.73736e+09,1737360183025918240,0.9412,1.16159,0,2.76465
1.73736e+09,1737360183125885897,0.941215,1.16155,0,2.76446
1.73736e+09,1737360183225895847,0.941243,1.1616,0,2.76491
1.73736e+09,1737360183325896838,0.94124,1.16159,0,2.76479
1.73736e+09,1737360183425883871,0.941286,1.16158,0,2.76446
1.73736e+09,1737360183525909134,0.941179,1.16158,0,2.7642
1.73736e+09,1737360183625887156,0.941179,1.16158,0,2.7642
1.73736e+09,1737360183725889553,0.941334,1.1617,0,2.76446
1.73736e+09,1737360183825888565,0.940922,1.16165,0,2.76505
1.73736e+09,1737360183925885546,0.940922,1.16165,0,2.76505
1.73736e+09,1737360184025881798,0.941227,1.16159,0,2.76467
1.73736e+09,1737360184125881590,0.941206,1.16137,0,2.76304
1.73736e+09,1737360184225890863,0.941221,1.16152,0,2.76446
1.73736e+09,1737360184325932375,0.941224,1.16153,0,2.76446
1.73736e+09,1737360184425942585,0.941379,1.16157,0,2.76393
1.73736e+09,1737360184525890918,0.941197,1.16158,0,2.76462
1.73736e+09,1737360184625898680,0.941197,1.16158,0,2.76462
1.73736e+09,1737360184725889983,0.941845,1.16292,0,2.78301
1.73736e+09,1737360184825927902,0.935025,1.16641,0,2.84636
1.73736e+09,1737360184925887954,0.935025,1.16641,0,2.84636
1.73736e+09,1737360185025901184,0.941302,1.17044,0,2.89783
1.73736e+09,1737360185125889101,0.931893,1.17404,0,2.99163
1.73736e+09,1737360185225924832,0.881469,1.17993,0,3.10038
1.73736e+09,1737360185325884831,0.884268,1.1811,0,3.08276
1.73736e+09,1737360185425893321,0.887296,1.18614,0,3.13871
1.73736e+09,1737360185525888217,0.893428,1.19092,0,-3.08755
1.73736e+09,1737360185625885405,0.893428,1.19092,0,-3.08755
1.73736e+09,1737360185725951866,0.881313,1.14331,0,-2.95438
1.73736e+09,1737360185825893531,0.833615,1.15023,0,-2.88709
1.73736e+09,1737360185925900042,0.833615,1.15023,0,-2.88709
1.73736e+09,1737360186025890876,0.839956,1.1549,0,-2.87026
1.73736e+09,1737360186125893845,0.827057,1.15736,0,-2.66805
1.73736e+09,1737360186225887386,0.774644,1.11035,0,-2.57766
1.73736e+09,1737360186325883011,0.77618,1.11311,0,-2.59121
1.73736e+09,1737360186425883740,0.778065,1.12116,0,-2.55129
1.73736e+09,1737360186525880354,0.780283,1.12936,0,-2.48115
1.73736e+09,1737360186625887437,0.780283,1.12936,0,-2.48115
1.73736e+09,1737360186725881864,0.76689,1.07466,0,-2.35451
1.73736e+09,1737360186825888427,0.714624,1.07913,0,-2.32852
1.73736e+09,1737360186925896552,0.714624,1.07913,0,-2.32852
1.73736e+09,1737360187025886239,0.721,1.083,0,-2.35735
1.73736e+09,1737360187125894728,0.723408,1.08706,0,-2.33171
1.73736e+09,1737360187225888685,0.707203,1.01934,0,-2.33442
1.73736e+09,1737360187325968114,0.699963,1.02234,0,-2.33402
1.73736e+09,1737360187425884934,0.665425,1.0272,0,-2.36517
1.73736e+09,1737360187525887902,0.630567,0.987623,0,-2.40296
1.73736e+09,1737360187625888735,0.630567,0.987623,0,-2.40296
1.73736e+09,1737360187725898838,0.610823,0.966532,0,-2.43843
1.73736e+09,1737360187825890660,0.617679,0.923724,0,-2.42847
1.73736e+09,1737360187925889253,0.617679,0.923724,0,-2.42847
1.73736e+09,1737360188025890138,0.584296,0.930004,0,-2.42159
1.73736e+09,1737360188125897637,0.559702,0.914779,0,-2.4411
1.73736e+09,1737360188225884875,0.508874,0.864254,0,-2.43943
1.73736e+09,1737360188325898832,0.513562,0.868457,0,-2.43879
1.73736e+09,1737360188425884143,0.504459,0.86133,0,-2.4328
1.73736e+09,1737360188525891277,0.472574,0.878177,0,-2.41469
1.73736e+09,1737360188625889661,0.472574,0.878177,0,-2.41469
1.73736e+09,1737360188725999558,0.476017,0.834554,0,-2.383
1.73736e+09,1737360188825886793,0.464245,0.825128,0,-2.32148
1.73736e+09,1737360188925889292,0.464245,0.825128,0,-2.32148
1.73736e+09,1737360189025892780,0.41516,0.785251,0,-2.24207
1.73736e+09,1737360189125881476,0.418103,0.792331,0,-2.22373
1.73736e+09,1737360189225887099,0.401249,0.731184,0,-1.96686
1.73736e+09,1737360189325888608,0.401429,0.736726,0,-1.98849
1.73736e+09,1737360189425892564,0.401109,0.745686,0,-1.95469
1.73736e+09,1737360189525888083,0.397988,0.751099,0,-1.89378
1.73736e+09,1737360189625898498,0.397988,0.751099,0,-1.89378
1.73736e+09,1737360189725891777,0.389058,0.693747,0,-1.72159
1.73736e+09,1737360189825880733,0.384684,0.699607,0,-1.67656
1.73736e+09,1737360189925892242,0.384684,0.699607,0,-1.67656
1.73736e+09,1737360190025888281,0.380944,0.704345,0,-1.63054
1.73736e+09,1737360190125928071,0.376468,0.690125,0,-1.50605
1.73736e+09,1737360190225896193,0.373379,0.640471,0,-1.44445
1.73736e+09,1737360190325906243,0.385547,0.644129,0,-1.44508
1.73736e+09,1737360190425881343,0.419911,0.648238,0,-1.43587
1.73736e+09,1737360190525880820,0.416601,0.603425,0,-1.42165
1.73736e+09,1737360190625865973,0.416601,0.603425,0,-1.42165
1.73736e+09,1737360190725888263,0.421227,0.578177,0,-1.4325
1.73736e+09,1737360190825847425,0.418636,0.541787,0,-1.4239
1.73736e+09,1737360190926011542,0.418636,0.541787,0,-1.4239
1.73736e+09,1737360191025885077,0.419595,0.514722,0,-1.45802
1.73736e+09,1737360191125886480,0.425441,0.482678,0,-1.57131
1.73736e+09,1737360191225885071,0.423602,0.484106,0,-1.58794
1.73736e+09,1737360191325893922,0.424545,0.475329,0,-1.58907
1.73736e+09,1737360191425892981,0.431179,0.449265,0,-1.66255
1.73736e+09,1737360191525887353,0.438117,0.452572,0,-1.76868
1.73736e+09,1737360191627136917,0.438117,0.452572,0,-1.76868
1.73736e+09,1737360191725890003,0.439217,0.391613,0,-1.91278
1.73736e+09,1737360191825913594,0.39478,0.395266,0,-1.96129
1.73736e+09,1737360191925929789,0.39478,0.395266,0,-1.96129
1.73736e+09,1737360192025889160,0.401324,0.398109,0,-2.00636
1.73736e+09,1737360192125893687,0.391092,0.371666,0,-2.26846
1.73736e+09,1737360192225891183,0.350826,0.331225,0,-2.21921
1.73736e+09,1737360192325884096,0.352762,0.335421,0,-2.20193
1.73736e+09,1737360192425902739,0.362158,0.33794,0,-2.25801
1.73736e+09,1737360192525891953,0.370848,0.337324,0,-2.32536
1.73736e+09,1737360192625910648,0.370848,0.337324,0,-2.32536
1.73736e+09,1737360192725886373,0.312708,0.273619,0,-2.41444
1.73736e+09,1737360192825891421,0.315574,0.274144,0,-2.3895
1.73736e+09,1737360192925886417,0.315574,0.274144,0,-2.3895
1.73736e+09,1737360193025890736,0.32215,0.278765,0,-2.39907
1.73736e+09,1737360193125898232,0.276455,0.283217,0,-2.40092
1.73736e+09,1737360193225931926,0.256843,0.216277,0,-2.35027
1.73736e+09,1737360193325893848,0.261256,0.220935,0,-2.35409
1.73736e+09,1737360193425889104,0.267147,0.228522,0,-2.33906
1.73736e+09,1737360193525896964,0.2199,0.186435,0,-2.29215
1.73736e+09,1737360193625888991,0.2199,0.186435,0,-2.29215
1.73736e+09,1737360193725886903,0.206988,0.17171,0,-2.24856
1.73736e+09,1737360193825891065,0.209436,0.130527,0,-2.19854
1.73736e+09,1737360193925994553,0.209436,0.130527,0,-2.19854
1.73736e+09,1737360194025951162,0.162718,0.141123,0,-2.16303
1.73736e+09,1737360194125968032,0.14844,0.122981,0,-2.05435
1.73736e+09,1737360194225933599,0.144843,0.0783526,0,-1.95013
1.73736e+09,1737360194325891822,0.146339,0.0694936,0,-1.94592
1.73736e+09,1737360194426297974,0.144796,0.0411774,0,-1.88319
1.73736e+09,1737360194525915250,0.143562,0.0481848,0,-1.8415
1.73736e+09,1737360194625911912,0.143562,0.0481848,0,-1.8415
1.73736e+09,1737360194725900760,0.137111,0.0305526,0,-1.7703
1.73736e+09,1737360194825976122,0.133098,-0.00681174,0,-1.6586
1.73736e+09,1737360194926798693,0.133098,-0.00681174,0,-1.6586
1.73736e+09,1737360195025939705,0.130082,0.00261817,0,-1.62237
1.73736e+09,1737360195125904333,0.12338,-0.0565529,0,-1.51425
1.73736e+09,1737360195225881463,0.122297,-0.0510521,0,-1.51511
1.73736e+09,1737360195325888020,0.122575,-0.0492154,0,-1.52166
1.73736e+09,1737360195425972339,0.123755,-0.0450719,0,-1.53428
1.73736e+09,1737360195525891290,0.124394,-0.0427811,0,-1.54586
1.73736e+09,1737360195625889513,0.124394,-0.0427811,0,-1.54586
1.73736e+09,1737360195725894976,0.124422,-0.042627,0,-1.54527
1.73736e+09,1737360195825959764,0.12445,-0.0427717,0,-1.54749
1.73736e+09,1737360195925896476,0.12445,-0.0427717,0,-1.54749
1.73736e+09,1737360196025893189,0.12462,-0.0426374,0,-1.54632
1.73736e+09,1737360196125884536,0.124344,-0.0427121,0,-1.5461
1.73736e+09,1737360196225891509,0.123204,-0.0428511,0,-1.52821
1.73736e+09,1737360196325889732,0.12321,-0.0428224,0,-1.52839
1.73736e+09,1737360196425892174,0.124476,-0.0426453,0,-1.54676
1.73736e+09,1737360196525884251,0.124509,-0.0426621,0,-1.54633
1.73736e+09,1737360196625884088,0.124509,-0.0426621,0,-1.54633
1.73736e+09,1737360196725888092,0.124082,-0.0426606,0,-1.54519
1.73736e+09,1737360196825958348,0.124435,-0.0427673,0,-1.54652
1.73736e+09,1737360196925894538,0.124435,-0.0427673,0,-1.54652
1.73736e+09,1737360197025896771,0.123075,-0.0426867,0,-1.52939
1.73736e+09,1737360197125889525,0.124518,-0.0426414,0,-1.54652
1.73736e+09,1737360197225883372,0.124918,-0.0428286,0,-1.54489
1.73736e+09,1737360197325890136,0.124865,-0.0428111,0,-1.54507
1.73736e+09,1737360197425900285,0.124407,-0.0427238,0,-1.54683
1.73736e+09,1737360197525895018,0.124484,-0.0426612,0,-1.5464
1.73736e+09,1737360197625889855,0.124484,-0.0426612,0,-1.5464
1.73736e+09,1737360197725893702,0.124429,-0.0426847,0,-1.547
1.73736e+09,1737360197825886403,0.123943,-0.0427362,0,-1.54029
1.73736e+09,1737360197925882386,0.123943,-0.0427362,0,-1.54029
1.73736e+09,1737360198025888473,0.123999,-0.0426406,0,-1.53999
1.73736e+09,1737360198125925758,0.124771,-0.0426598,0,-1.54552
1.73736e+09,1737360198225887625,0.124362,-0.0427486,0,-1.54684
1.73736e+09,1737360198325900013,0.124387,-0.0427282,0,-1.54675
1.73736e+09,1737360198425885683,0.124447,-0.0426699,0,-1.54689
1.73736e+09,1737360198525891196,0.12336,-0.0427152,0,-1.53191
1.73736e+09,1737360198625886814,0.12336,-0.0427152,0,-1.53191
1.73736e+09,1737360198725893265,0.123347,-0.0426227,0,-1.52752
1.73736e+09,1737360198825939300,0.124448,-0.042594,0,-1.54652
1.73736e+09,1737360198925896062,0.124448,-0.042594,0,-1.54652
1.73736e+09,1737360199025907722,0.123378,-0.0427065,0,-1.53328
1.73736e+09,1737360199125904536,0.124384,-0.0426607,0,-1.54541
1.73736e+09,1737360199225886611,0.124826,-0.0429344,0,-1.54565
1.73736e+09,1737360199325913739,0.124768,-0.0428936,0,-1.54578
1.73736e+09,1737360199425892480,0.124358,-0.0426317,0,-1.54683
1.73736e+09,1737360199525889660,0.124445,-0.0426685,0,-1.54633
1.73736e+09,1737360199625889651,0.124445,-0.0426685,0,-1.54633
1.73736e+09,1737360199725892820,0.124871,-0.0427297,0,-1.54808
1.73736e+09,1737360199825892969,0.124423,-0.0426488,0,-1.54673
1.73736e+09,1737360199925902440,0.124423,-0.0426488,0,-1.54673
1.73736e+09,1737360200025891754,0.124464,-0.0426772,0,-1.54652
1.73736e+09,1737360200125884610,0.123232,-0.0427122,0,-1.52904
1.73736e+09,1737360200225900175,0.123185,-0.0424383,0,-1.52964
1.73736e+09,1737360200325893968,0.12319,-0.0424702,0,-1.52958
1.73736e+09,1737360200425894011,0.123032,-0.0428338,0,-1.52945
1.73736e+09,1737360200525893482,0.123221,-0.0427276,0,-1.52895
1.73736e+09,1737360200625887275,0.123221,-0.0427276,0,-1.52895
1.73736e+09,1737360200725896693,0.124476,-0.0428835,0,-1.54652
1.73736e+09,1737360200825886528,0.123292,-0.0426209,0,-1.52841
1.73736e+09,1737360200925888759,0.123292,-0.0426209,0,-1.52841
1.73736e+09,1737360201025889219,0.124393,-0.0426508,0,-1.54652
1.73736e+09,1737360201125887647,0.124368,-0.0426915,0,-1.54691
1.73736e+09,1737360201225886700,0.123322,-0.0428921,0,-1.52971
1.73736e+09,1737360201325884191,0.123302,-0.0428522,0,-1.52957
1.73736e+09,1737360201425881682,0.124406,-0.0425242,0,-1.54627
1.73736e+09,1737360201525899746,0.123202,-0.0427541,0,-1.52938
1.73736e+09,1737360201625888851,0.123202,-0.0427541,0,-1.52938
1.73736e+09,1737360201725895144,0.123973,-0.0425048,0,-1.54587
1.73736e+09,1737360201825848414,0.123392,-0.0426966,0,-1.52937
1.73736e+09,1737360201925890177,0.123392,-0.0426966,0,-1.52937
1.73736e+09,1737360202025890480,0.123331,-0.0427158,0,-1.52878
1.73736e+09,1737360202125933961,0.124344,-0.042598,0,-1.54816
1.73736e+09,1737360202225885929,0.124301,-0.0427111,0,-1.54511
1.73736e+09,1737360202325896701,0.124317,-0.0427069,0,-1.54526
1.73736e+09,1737360202425880909,0.12439,-0.0426021,0,-1.54688
1.73736e+09,1737360202525886264,0.124564,-0.0426946,0,-1.54617
1.73736e+09,1737360202625895004,0.124564,-0.0426946,0,-1.54617
1.73736e+09,1737360202725913953,0.123269,-0.0426055,0,-1.52937
1.73736e+09,1737360202825889672,0.12437,-0.0427317,0,-1.54652
1.73736e+09,1737360202926022635,0.12437,-0.0427317,0,-1.54652
1.73736e+09,1737360203025889652,0.123144,-0.0427523,0,-1.52907
1.73736e+09,1737360203125888392,0.124564,-0.0426582,0,-1.54652
1.73736e+09,1737360203225887912,0.124381,-0.0426947,0,-1.54697
1.73736e+09,1737360203325894100,0.124399,-0.0426896,0,-1.54686
1.73736e+09,1737360203425888673,0.123263,-0.0427468,0,-1.52888
1.73736e+09,1737360203525880016,0.12317,-0.0427042,0,-1.52907
1.73736e+09,1737360203625892037,0.12317,-0.0427042,0,-1.52907
1.73736e+09,1737360203725899318,0.124818,-0.0426411,0,-1.54652
1.73736e+09,1737360203826070875,0.124249,-0.0425495,0,-1.54652
1.73736e+09,1737360203926096803,0.124249,-0.0425495,0,-1.54652
1.73736e+09,1737360204025894755,0.124458,-0.0426582,0,-1.54657
1.73736e+09,1737360204125882192,0.124614,-0.0427266,0,-1.5468
1.73736e+09,1737360204225881139,0.123166,-0.0426791,0,-1.52755
1.73736e+09,1737360204325964151,0.12318,-0.0426867,0,-1.52789
1.73736e+09,1737360204425898721,0.124482,-0.0426692,0,-1.54637
1.73736e+09,1737360204525903137,0.124439,-0.0426714,0,-1.54656
1.73736e+09,1737360204625936981,0.124439,-0.0426714,0,-1.54656
1.73736e+09,1737360204725846447,0.124448,-0.0428605,0,-1.54711
1.73736e+09,1737360204825887843,0.124454,-0.0426797,0,-1.54599
1.73736e+09,1737360204925890697,0.124454,-0.0426797,0,-1.54599
1.73736e+09,1737360205025886727,0.124399,-0.0426812,0,-1.54673
1.73736e+09,1737360205125885413,0.124745,-0.0426434,0,-1.54547
1.73736e+09,1737360205225915715,0.124306,-0.0425512,0,-1.54652
1.73736e+09,1737360205325923099,0.124344,-0.0425831,0,-1.54652
1.73736e+09,1737360205426006527,0.123749,-0.0426298,0,-1.53625
1.73736e+09,1737360205525905159,0.124067,-0.0427235,0,-1.54248
1.73736e+09,1737360205625885563,0.124067,-0.0427235,0,-1.54248
1.73736e+09,1737360205725885187,0.124405,-0.0426465,0,-1.54524
1.73736e+09,1737360205825904655,0.124638,-0.0426729,0,-1.54742
1.73736e+09,1737360205925882195,0.124638,-0.0426729,0,-1.54742
1.73736e+09,1737360206025901975,0.124472,-0.042652,0,-1.54678
1.73736e+09,1737360206125883473,0.124452,-0.0426769,0,-1.54646
1.73736e+09,1737360206225887575,0.124454,-0.0429297,0,-1.54684
1.73736e+09,1737360206325900584,0.124454,-0.042873,0,-1.54677
1.73736e+09,1737360206425894947,0.124655,-0.0425951,0,-1.54596
1.73736e+09,1737360206525890195,0.124422,-0.0426839,0,-1.54665
1.73736e+09,1737360206625884765,0.124422,-0.0426839,0,-1.54665
1.73736e+09,1737360206725889701,0.124786,-0.0425531,0,-1.54534
1.73736e+09,1737360206825901929,0.124196,-0.0427793,0,-1.5473
1.73736e+09,1737360206925881812,0.124196,-0.0427793,0,-1.5473
1.73736e+09,1737360207025883883,0.124462,-0.042659,0,-1.54644
1.73736e+09,1737360207125885693,0.12422,-0.0428306,0,-1.54707
1.73736e+09,1737360207225879117,0.123273,-0.0424826,0,-1.52825
1.73736e+09,1737360207325907647,0.123268,-0.0425121,0,-1.52836
1.73736e+09,1737360207425872633,0.124625,-0.0427204,0,-1.54723
1.73736e+09,1737360207525873922,0.124398,-0.0427098,0,-1.54652
